date,symbol,Short Percentage Of Float
01/12/04,HCBK,0.97
01/12/04,HCC,3.66
01/12/04,HCKT,0.37
01/12/04,HCN,1.48
01/12/04,HCP,2.67
01/12/04,HCSG,1.81
01/12/04,HD,1.02
01/12/04,HDNG,0.22
01/12/04,HDSN,0.44
01/12/04,HE,4.44
01/12/04,HEB,2.36
01/12/04,HEI.A,0.02
01/12/04,HELE,6.93
01/12/04,HES,4.13
01/12/04,HFBC,0.04
01/12/04,HFC,0.88
01/12/04,HFFC,0.09
01/12/04,HFWA,0.42
01/12/04,HGT,0.37
01/12/04,HH,1.01
01/12/04,HHS,0.49
01/12/04,HIBB,1.63
01/12/04,HIFS,0.31
01/12/04,HIG,2.06
01/12/04,HIHO,0.45
01/12/04,HILL,4.96
01/12/04,HIW,2.85
01/12/04,HL,6.2
01/12/04,HLIT,2.97
01/12/04,HLX,6.14
01/12/04,HME,1.47
01/12/04,HMG,0.25
01/12/04,HMN,1.87
01/12/04,HMNF,0.61
01/12/04,HMNY,0.01
01/12/04,HMSY,0.43
01/12/04,HNI,0.78
01/12/04,HNR,1.78
01/12/04,HNT,2.82
01/12/04,HOFT,0.95
01/12/04,HOG,5.69
01/12/04,HOLX,7.09
01/12/04,HON,1.25
01/12/04,HOPE,2.36
01/12/04,HOV,9.99
01/12/04,HP,4.73
01/12/04,HPQ,1.15
01/12/04,HPT,1.91
01/12/04,HR,0.8
01/12/04,HRB,3.87
01/12/04,HRC,1.03
01/12/04,HRG,0.74
01/12/04,HRL,0.42
01/12/04,HRS,1.91
01/12/04,HRTX,0.01
01/12/04,HSC,0.68
01/12/04,HSH,1.02
01/12/04,HSIC,3.1
01/12/04,HSII,7.19
01/12/04,HSKA,0.03
01/12/04,HSON,25.56
01/12/04,HST,4.54
01/12/04,HSTM,0.03
01/12/04,HSY,1.43
01/12/04,HT,0.62
01/12/04,HTBK,0.38
01/12/04,HTCH,7.94
01/12/04,HTLD,0.94
01/12/04,HTLF,0.18
01/12/04,HUBB,1.61
01/12/04,HUBG,0.21
01/12/04,HUM,1.53
01/12/04,HURC,0.09
01/12/04,HVT,0.88
01/12/04,HW,6.37
01/12/04,HWBK,0.97
01/12/04,HWKN,0.01
01/12/04,HXL,1.58
01/12/04,HZO,0.52
01/12/04,IAC,6.88
01/12/04,IART,3.59
01/12/04,IBCA,0.07
01/12/04,IBCP,1.84
01/12/04,IBKC,0.57
01/12/04,IBM,0.98
01/12/04,IBOC,0.28
01/12/04,ICAD,2.68
01/12/04,ICCC,0.09
01/12/04,ICH,0.07
01/12/04,ICON,4.66
01/12/04,ICUI,33.01
01/12/04,IDA,6.33
01/12/04,IDCC,7.21
01/12/04,IDN,13.1
01/12/04,IDRA,0.16
01/12/04,IDSA,0.21
01/12/04,IDSY,1.78
01/12/04,IDT,1.9
01/12/04,IDTI,1.45
01/12/04,IDXG,1.16
01/12/04,IDXX,5.53
01/12/04,IEP,0.03
01/12/04,IEX,3.52
01/12/04,IFF,1.32
01/12/04,IGTE,0.33
01/12/04,IHC,0.09
01/12/04,IIN,0.05
01/12/04,IIVI,0.56
01/12/04,IKNX,0.03
01/12/04,ILMN,2.15
01/12/04,IM,0.68
01/12/04,IMAX,15.79
01/12/04,IMGN,1.09
01/12/04,IMH,2.5
01/12/04,IMKTA,0.49
01/12/04,IMMR,0.59
01/12/04,IMMU,5.12
01/12/04,INAP,1.03
01/12/04,INCY,2.54
01/12/04,INDB,0.41
01/12/04,INFA,1.81
01/12/04,INFI,0.18
01/12/04,INGR,0.62
01/12/04,ININ,0.52
01/12/04,INO,0.44
01/12/04,INOD,0.55
01/12/04,INS,0.03
01/12/04,INSG,5.02
01/12/04,INSM,1.33
01/12/04,INSY,12.72
01/12/04,INT,0.9
01/12/04,INTC,1.21
01/12/04,INTG,0.02
01/12/04,INTL,0.07
01/12/04,INTT,0.08
01/12/04,INTU,4.76
01/12/04,INVE,0.76
01/12/04,INVT,0.11
01/12/04,IO,12.76
01/12/04,IONS,11.32
01/12/04,IOSP,0.36
01/12/04,IOT,0.21
01/12/04,IP,2.77
01/12/04,IPAR,1.62
01/12/04,IPAS,3.18
01/12/04,IPCC,0.71
01/12/04,IPG,7.16
01/12/04,IR,1.14
01/12/04,IRET,0.22
01/12/04,IRF,3.72
01/12/04,IRIX,0.02
01/12/04,IRM,3.69
01/12/04,ISCA,0.92
01/12/04,ISIG,3.23
01/12/04,ISIL,4.12
01/12/04,ISLE,3.92
01/12/04,ISNS,0.03
01/12/04,ISRG,3.52
01/12/04,ISRL,0.14
01/12/04,ISSC,0.79
01/12/04,ISSI,3.37
01/12/04,IT,5.46
01/12/04,ITG,4.97
01/12/04,ITGR,2.92
01/12/04,ITIC,0.17
01/12/04,ITMN,8.55
01/12/04,ITRI,12.79
01/12/04,ITT,1.55
01/12/04,ITW,1.89
01/12/04,IVAC,0.71
01/12/04,IVC,2.99
01/12/04,IVZ,0.03
01/12/04,IXYS,1.86
01/12/04,JACK,3.92
01/12/04,JAH,7.99
01/12/04,JAKK,14.28
01/12/04,JAXB,0.23
01/12/04,JBHT,5.26
01/12/04,JBL,2.06
01/12/04,JBLU,7.75
01/12/04,JBSS,4.33
01/12/04,JCI,1.18
01/12/04,JCOM,15.06
01/12/04,JCP,4.58
01/12/04,JCS,0.07
01/12/04,JEC,0.95
01/12/04,JJSF,0.43
01/12/04,JKHY,0.99
01/12/04,JLL,0.25
01/12/04,JNJ,0.7
01/12/04,JNP,7.58
01/12/04,JNPR,10.16
01/12/04,JNS,3.38
01/12/04,JOB,0.08
01/12/04,JOE,1.39
01/12/04,JOSB,30.98
01/12/04,JOUT,0.43
01/12/04,JOY,4.6
01/12/04,JPM,1.02
01/12/04,JRN,0.07
01/12/04,JST,0.13
01/12/04,JW.A,0.22
01/12/04,JWN,2.22
01/12/04,K,0.87
01/12/04,KAI,1.79
01/12/04,KAMN,0.53
01/12/04,KATE,1.21
01/12/04,KBAL,0.13
01/12/04,KBH,6.98
01/12/04,KCLI,0.27
01/12/04,KEG,2.5
01/12/04,KELYA,1.72
01/12/04,KEM,3.24
01/12/04,KEQU,0.13
01/12/04,KERX,1.08
01/12/04,KEX,2.01
01/12/04,KEY,1.47
01/12/04,KFRC,3.65
01/12/04,KFY,2.42
01/12/04,KIM,0.67
01/12/04,KIRK,1.04
01/12/04,KKD,19.63
01/12/04,KLAC,6.4
01/12/04,KLIC,11.32
01/12/04,KMB,0.95
01/12/04,KMG,0.03
01/12/04,KMP,2.18
01/12/04,KMPR,2.15
01/12/04,KMR,0.57
01/12/04,KMT,0.93
01/12/04,KMX,6.72
01/12/04,KND,8.87
01/12/04,KNX,2.03
01/12/04,KO,0.71
01/12/04,KOOL,1.34
01/12/04,KOPN,2.77
01/12/04,KOSS,0.02
01/12/04,KR,1.97
01/12/04,KRC,2.46
01/12/04,KRO,0.18
01/12/04,KSS,3.18
01/12/04,KSU,7.53
01/12/04,KTCC,0.06
01/12/04,KTEC,0.23
01/12/04,KTOS,4.62
01/12/04,KVHI,36.61
01/12/04,KWR,0.67
01/12/04,L,1.33
01/12/04,LAD,1.54
01/12/04,LAKE,0.15
01/12/04,LAMR,4.7
01/12/04,LANC,1.46
01/12/04,LARK,0.03
01/12/04,LAWS,0.29
01/12/04,LAYN,0.05
01/12/04,LB,0.91
01/12/04,LBAI,2.91
01/12/04,LBY,2.21
01/12/04,LCI,2.79
01/12/04,LCII,0.2
01/12/04,LCUT,4.47
01/12/04,LDL,0.46
01/12/04,LDR,1.3
01/12/04,LECO,0.68
01/12/04,LEE,2.39
01/12/04,LEG,2.06
01/12/04,LEN,8.14
01/12/04,LEU,0.69
01/12/04,LF,9.69
01/12/04,LFUS,0.76
01/12/04,LGF.B,0.64
01/12/04,LGL,0.26
01/12/04,LGND,11.5
01/12/04,LH,2.45
01/12/04,LHO,0.79
01/12/04,LII,2.12
01/12/04,LIME,1.72
01/12/04,LINK,0.08
01/12/04,LION,0.02
01/12/04,LIOX,5.05
01/12/04,LIVN,9.19
01/12/04,LJPC,0.75
01/12/04,LKFN,0.17
01/12/04,LKQ,0.14
01/12/04,LLL,4.23
01/12/04,LLTC,2.31
01/12/04,LLY,0.92
01/12/04,LM,2.86
01/12/04,LMIA,0.02
01/12/04,LMNX,4.26
01/12/04,LMT,1.4
01/12/04,LNBB,0.3
01/12/04,LNC,0.95
01/12/04,LNCE,0.7
01/12/04,LNDC,0.73
01/12/04,LNG,0.5
01/12/04,LNN,2.18
01/12/04,LNT,1.48
01/12/04,LOAN,0.28
01/12/04,LOGI,0.72
01/12/04,LOJN,0.2
01/12/04,LOOK,3.24
01/12/04,LOW,1.42
01/12/04,LPNT,10.04
01/12/04,LPSN,1.75
01/12/04,LPT,0.67
01/12/04,LPTH,1.91
01/12/04,LPX,6.81
01/12/04,LRAD,2.53
01/12/04,LRCX,7.13
01/12/04,LSBG,0.08
01/12/04,LSBI,0.04
01/12/04,LSCC,6.82
01/12/04,LSI,1.47
01/12/04,LSTR,1.7
01/12/04,LTC,2.26
01/12/04,LTRE,5.23
01/12/04,LTRX,1.2
01/12/04,LTS,0.09
01/12/04,LUB,3.39
01/12/04,LUK,2.44
01/12/04,LUV,1.54
01/12/04,LVLT,7.84
01/12/04,LXK,2.5
01/12/04,LXP,0.75
01/12/04,LXRX,0.79
01/12/04,LXU,0.63
01/12/04,LYTS,0.25
01/12/04,LZB,6.51
01/12/04,M,3.44
01/12/04,MAA,1.23
01/12/04,MAC,1.35
01/12/04,MAN,3.31
01/12/04,MANH,13.69
01/12/04,MANT,2.69
01/12/04,MAR,2.99
01/12/04,MARPS,0.09
01/12/04,MAS,1.95
01/12/04,MAT,2.4
01/12/04,MATN,16.3
01/12/04,MATR,0.1
01/12/04,MATW,0.84
01/12/04,MATX,0.6
01/12/04,MBFI,0.34
01/12/04,MBI,4.08
01/12/04,MBOT,0.12
01/12/04,MBRG,0.19
01/12/04,MBTF,0.24
01/12/04,MBVT,0.21
01/12/04,MBVX,6.07
01/12/04,MBWM,0.84
01/12/04,MCBC,0.66
01/12/04,MCD,0.75
01/12/04,MCGC,1.83
01/12/04,MCHP,2.44
01/12/04,MCK,1.49
01/12/04,MCO,1.53
01/12/04,MCRI,0.12
01/12/04,MCRL,4.19
01/12/04,MCRS,3.97
01/12/04,MCS,0.31
01/12/04,MCY,1.1
01/12/04,MD,2.71
01/12/04,MDC,3.08
01/12/04,MDCA,0.03
01/12/04,MDCI,1.73
01/12/04,MDCO,10.62
01/12/04,MDLZ,0.48
01/12/04,MDP,0.8
01/12/04,MDR,2.23
01/12/04,MDRX,0.56
01/12/04,MDSY,0.2
01/12/04,MDT,0.79
01/12/04,MDU,0.53
01/12/04,MEAS,6.74
01/12/04,MED,11.96
01/12/04,MEG,0.31
01/12/04,MEI,0.55
01/12/04,MENT,6.87
01/12/04,MERC,0.23
01/12/04,MET,0.67
01/12/04,METR,0.06
01/12/04,MFA,1.39
01/12/04,MFCB,1.42
01/12/04,MFIN,2.76
01/12/04,MFNC,0.02
01/12/04,MFSF,0.24
01/12/04,MGAM,23.25
01/12/04,MGCD,0.01
01/12/04,MGEE,0.35
01/12/04,MGIC,0.01
01/12/04,MGM,1.01
01/12/04,MGPI,0.03
01/12/04,MGRC,0.44
01/12/04,MHK,2.48
01/12/04,MHO,4.3
01/12/04,MICR,15.08
01/12/04,MIDD,4.78
01/12/04,MIL,2.32
01/12/04,MIND,0.07
01/12/04,MINI,14.56
01/12/04,MITK,0.26
01/12/04,MKC,1.29
01/12/04,MKL,2.77
01/12/04,MKSI,4.57
01/12/04,MLAB,0.12
01/12/04,MLHR,2.09
01/12/04,MLI,0.84
01/12/04,MLM,2
01/12/04,MLNK,1.47
01/12/04,MLP,0.34
01/12/04,MLR,0.43
01/12/04,MLSS,0.39
01/12/04,MMAC,0.34
01/12/04,MMC,1.23
01/12/04,MMLP,0.06
01/12/04,MMM,1.17
01/12/04,MMP,0.58
01/12/04,MMS,4.11
01/12/04,MMSI,3.37
01/12/04,MNDO,0.05
01/12/04,MNI,0.59
01/12/04,MNR,0.12
01/12/04,MNRO,0.32
01/12/04,MNTG,0.86
01/12/04,MO,0.95
01/12/04,MOCO,0.01
01/12/04,MOD,0.57
01/12/04,MOG.A,1.57
01/12/04,MOH,3.31
01/12/04,MON,1.23
01/12/04,MOSY,14.89
01/12/04,MOV,0.28
01/12/04,MOVE,6.1
01/12/04,MPX,0.11
01/12/04,MRCY,6.46
01/12/04,MRGE,5.33
01/12/04,MRH,0.68
01/12/04,MRK,0.58
01/12/04,MRLN,1.32
01/12/04,MRO,1.01
01/12/04,MRTN,0.11
01/12/04,MRVC,9.86
01/12/04,MRVL,3.95
01/12/04,MS,0.98
01/12/04,MSA,0.28
01/12/04,MSB,0.05
01/12/04,MSCC,6.4
01/12/04,MSEX,0.31
01/12/04,MSFG,0.24
01/12/04,MSFT,1.8
01/12/04,MSI,1.88
01/12/04,MSL,0.3
01/12/04,MSM,0.3
01/12/04,MSN,0.92
01/12/04,MSO,5.72
01/12/04,MSON,0.03
01/12/04,MSTR,6.47
01/12/04,MTB,0.78
01/12/04,MTD,1.3
01/12/04,MTEX,4.02
01/12/04,MTG,9.93
01/12/04,MTH,6.22
01/12/04,MTN,1.7
01/12/04,MTOR,1.97
01/12/04,MTRN,1.12
01/12/04,MTRX,6.09
01/12/04,MTSC,0.59
01/12/04,MTSL,0.1
01/12/04,MTSN,2.46
01/12/04,MTW,2.5
01/12/04,MTX,2.19
01/12/04,MTZ,1.23
01/12/04,MU,7.22
01/12/04,MUR,1.91
01/12/04,MVIS,10.74
01/12/04,MWE,0.14
01/12/04,MWV,1.22
01/12/04,MWW,11.86
01/12/04,MXIM,3.38
01/12/04,MXWL,2.85
01/12/04,MYE,0.23
01/12/04,MYGN,12.13
01/12/04,MYL,0.9
01/12/04,NAII,0.01
01/12/04,NANO,8.4
01/12/04,NASB,0.24
01/12/04,NAT,4.08
01/12/04,NATH,0.49
01/12/04,NATI,4.58
01/12/04,NATR,0.34
01/12/04,NAV,11.02
01/12/04,NAVG,0.46
01/12/04,NBBC,0.83
01/12/04,NBIX,6.47
01/12/04,NBL,2.2
01/12/04,NBN,0.06
01/12/04,NBR,5.51
01/12/04,NBTB,1.27
01/12/04,NBTF,0
01/12/04,NC,0.43
01/12/04,NCI,5.15
01/12/04,NCR,4.85
01/12/04,NCS,0.91
01/12/04,NDSN,1.33
01/12/04,NE,2.15
01/12/04,NEE,2.27
01/12/04,NEM,2.83
01/12/04,NEOG,0.15
01/12/04,NEON,0.38
01/12/04,NEU,0.32
01/12/04,NEWP,5.17
01/12/04,NEWT,0.14
01/12/04,NFG,1.3
01/12/04,NFLX,37.34
01/12/04,NFX,2.32
01/12/04,NGS,0.81
01/12/04,NHC,0.49
01/12/04,NHI,0.7
01/12/04,NHLD,0.01
01/12/04,NI,2.34
01/12/04,NICK,0.07
01/12/04,NJR,1.15
01/12/04,NKE,3
01/12/04,NKSH,0.23
01/12/04,NKTR,10.64
01/12/04,NL,0.55
01/12/04,NLS,20.08
01/12/04,NLY,8.19
01/12/04,NMRX,0.04
01/12/04,NNBR,0.35
01/12/04,NNI,0.57
01/12/04,NNN,0.62
01/12/04,NOC,2.71
01/12/04,NOV,2.2
01/12/04,NOVB,0.06
01/12/04,NPBC,1.33
01/12/04,NPK,0.79
01/12/04,NPO,1.16
01/12/04,NPSP,19.81
01/12/04,NR,1.22
01/12/04,NRCIB,0.05
01/12/04,NRIM,0.11
01/12/04,NS,1.35
01/12/04,NSC,1.25
01/12/04,NSEC,0.03
01/12/04,NSIT,1.98
01/12/04,NSP,15.69
01/12/04,NSSC,12.57
01/12/04,NSYS,0.14
01/12/04,NTAP,4.7
01/12/04,NTCT,0.24
01/12/04,NTGR,9.71
01/12/04,NTIC,0.02
01/12/04,NTN,1.55
01/12/04,NTP,1.04
01/12/04,NTRS,1.68
01/12/04,NTWK,0.21
01/12/04,NUAN,5.63
01/12/04,NUE,6.95
01/12/04,NUS,2.59
01/12/04,NUTR,0.18
01/12/04,NVAX,1.07
01/12/04,NVDA,10.49
01/12/04,NVEC,7.26
01/12/04,NVMI,0.08
01/12/04,NVR,11.35
01/12/04,NWBI,0.39
01/12/04,NWFL,0.07
01/12/04,NWL,4.22
01/12/04,NWLI,0.21
01/12/04,NWN,1.46
01/12/04,NWPX,0.28
01/12/04,NXST,0.04
01/12/04,NYCB,2.98
01/12/04,NYMX,0.07
01/12/04,NYNY,0.37
01/12/04,NYT,1.6
01/12/04,O,0.38
01/12/04,OA,1.85
01/12/04,OBAS,0.12
01/12/04,OBCI,0.02
01/12/04,OCC,0.37
01/12/04,OCFC,0.71
01/12/04,OCN,1.29
01/12/04,OCR,4.63
01/12/04,ODC,0.06
01/12/04,ODFL,1.91
01/12/04,ODP,2.18
01/12/04,OFC,1.78
01/12/04,OFG,1.78
01/12/04,OFIX,0.57
01/12/04,OGE,2.01
01/12/04,OGXI,1.86
01/12/04,OHI,0.61
01/12/04,OI,1.82
01/12/04,OII,2.5
01/12/04,OIS,1.13
01/12/04,OKE,3.37
01/12/04,OKS,0.18
01/12/04,OKSB,0.18
01/12/04,OLED,6.91
01/12/04,OLN,8.6
01/12/04,OMC,2.52
01/12/04,OMCL,2.25
01/12/04,OME,0.38
01/12/04,OMEX,0.11
01/12/04,OMG,7.98
01/12/04,OMI,1.36
01/12/04,OMN,0.48
01/12/04,ON,1.5
01/12/04,ONB,1.37
01/12/04,ONFC,0.25
01/12/04,ONVI,1.08
01/12/04,OPK,0.08
01/12/04,OPLK,0.32
01/12/04,OPOF,0.66
01/12/04,OPY,0.37
01/12/04,ORBK,0.87
01/12/04,ORBT,0.14
01/12/04,ORCL,1.06
01/12/04,ORI,0.24
01/12/04,ORLY,8.3
01/12/04,OSBC,0.3
01/12/04,OSIS,9.37
01/12/04,OSK,1.01
01/12/04,OSTK,21.17
01/12/04,OSUR,3.22
01/12/04,OTIV,1.1
01/12/04,OTTR,0.81
01/12/04,OUTR,19.11
01/12/04,OVRL,0.33
01/12/04,OVTI,13.04
01/12/04,OXM,5.96
01/12/04,OXY,1.8
01/12/04,OZRK,4.86
01/12/04,PAA,1.72
01/12/04,PACW,0.96
01/12/04,PAG,2.21
01/12/04,PAR,1.33
01/12/04,PATK,0.33
01/12/04,PAYX,1.84
01/12/04,PB,1.17
01/12/04,PBCT,2.66
01/12/04,PBI,0.73
01/12/04,PBT,1.38
01/12/04,PBY,5.85
01/12/04,PCAR,1.96
01/12/04,PCBK,0.01
01/12/04,PCG,2.21
01/12/04,PCH,5.89
01/12/04,PCL,2.24
01/12/04,PCLN,14.48
01/12/04,PCMI,2.17
01/12/04,PCP,2.09
01/12/04,PCTI,2.33
01/12/04,PCYC,3.04
01/12/04,PDCE,0.62
01/12/04,PDCO,4.11
01/12/04,PDEX,0.2
01/12/04,PDFS,1.3
01/12/04,PDLI,8.65
01/12/04,PEBO,0.49
01/12/04,PEG,1.86
01/12/04,PEGA,0.71
01/12/04,PENN,1.66
01/12/04,PENX,0.27
01/12/04,PEP,0.71
01/12/04,PERF,0.16
01/12/04,PERY,2
01/12/04,PES,0.03
01/12/04,PESI,0.03
01/12/04,PETM,4.12
01/12/04,PFBI,0.36
01/12/04,PFBX,0.01
01/12/04,PFE,0.63
01/12/04,PFG,0.71
01/12/04,PFIN,0.09
01/12/04,PFS,2.14
01/12/04,PFSW,4.38
01/12/04,PG,1.07
01/12/04,PGC,0.3
01/12/04,PGI,10.88
01/12/04,PGNX,2.5
01/12/04,PGR,1.11
01/12/04,PH,2.12
01/12/04,PHII,0.17
01/12/04,PHM,4.42
01/12/04,PHMD,1.53
01/12/04,PHX,0.1
01/12/04,PICO,0.56
01/12/04,PII,14.15
01/12/04,PIR,1.86
01/12/04,PJC,3.57
01/12/04,PKBK,0.07
01/12/04,PKD,0.34
01/12/04,PKE,2.22
01/12/04,PKG,1.63
01/12/04,PKI,1.78
01/12/04,PKOH,0.49
01/12/04,PL,1.38
01/12/04,PLAB,8.03
01/12/04,PLCE,8.66
01/12/04,PLCM,3.21
01/12/04,PLD,1.58
01/12/04,PLNR,4.38
01/12/04,PLPC,0.03
01/12/04,PLT,3.29
01/12/04,PLUG,5.51
01/12/04,PLUS,0.35
01/12/04,PLXS,5.64
01/12/04,PLXT,1.13
01/12/04,PMBC,0.05
01/12/04,PMCS,8.21
01/12/04,PMD,0.64
01/12/04,PMFG,0.05
01/12/04,PNBK,0.33
01/12/04,PNC,0.98
01/12/04,PNFP,0.23
01/12/04,PNM,1.93
01/12/04,PNRA,24.17
01/12/04,PNRG,0.07
01/12/04,PNW,4.78
01/12/04,PNY,7.1
01/12/04,POL,1.75
01/12/04,POM,2.08
01/12/04,POOL,2.57
01/12/04,POPE,0.03
01/12/04,POWI,8.6
01/12/04,POWL,0.42
01/12/04,PPBI,0.1
01/12/04,PPC,0.4
01/12/04,PPG,0.88
01/12/04,PPHM,1.43
01/12/04,PPIH,0.01
01/12/04,PPL,2.49
01/12/04,PPS,2.95
01/12/04,PQ,0.23
01/12/04,PRA,3.19
01/12/04,PRAA,21.46
01/12/04,PRCP,0.02
01/12/04,PRE,1.27
01/12/04,PRFT,0.08
01/12/04,PRGO,3.92
01/12/04,PRGS,1.01
01/12/04,PRGX,6.22
01/12/04,PRK,0.48
01/12/04,PRKR,8.71
01/12/04,PRLS,0.13
01/12/04,PROV,0.35
01/12/04,PRPH,1.52
01/12/04,PRSC,0.09
01/12/04,PRU,0.89
01/12/04,PRXL,2.82
01/12/04,PRZM,0.26
01/12/04,PSA,0.68
01/12/04,PSB,0.95
01/12/04,PSEM,1.4
01/12/04,PSMT,1.04
01/12/04,PTC,0.71
01/12/04,PTEN,4.37
01/12/04,PTIE,2.73
01/12/04,PTN,0.79
01/12/04,PTP,4.4
01/12/04,PTRY,0.8
01/12/04,PTSI,0.73
01/12/04,PTX,0.04
01/12/04,PULB,1.03
01/12/04,PULS,1.58
01/12/04,PVH,2.63
01/12/04,PVTB,6.13
01/12/04,PW,0.17
01/12/04,PWOD,0.29
01/12/04,PWR,3.6
01/12/04,PWX,0.03
01/12/04,PX,1.01
01/12/04,PXD,2.16
01/12/04,PXLW,7.63
01/12/04,PZZA,23.18
01/12/04,QBAK,0.46
01/12/04,QCOM,3.39
01/12/04,QCRH,0.3
01/12/04,QDEL,3.78
01/12/04,QGEN,2.27
01/12/04,QLGC,6.76
01/12/04,QLTY,0.53
01/12/04,QSII,2.87
01/12/04,QTM,5.42
01/12/04,QUIK,0.35
01/12/04,QUMU,0.07
01/12/04,R,2.06
01/12/04,RAD,2.96
01/12/04,RADA,0.01
01/12/04,RAI,8.21
01/12/04,RAND,0.01
01/12/04,RAS,1.19
01/12/04,RAVE,0.1
01/12/04,RAVN,0.22
01/12/04,RBC,1.01
01/12/04,RBCAA,0.12
01/12/04,RBPAA,0.14
01/12/04,RCII,1.16
01/12/04,RCKY,1.16
01/12/04,RCL,4.15
01/12/04,RCMT,0.08
01/12/04,RDC,6.4
01/12/04,RDCM,0.01
01/12/04,RDEN,1.12
01/12/04,RDI,1.15
01/12/04,RDN,1.6
01/12/04,RDWR,1.7
01/12/04,RE,1.24
01/12/04,RECN,4.44
01/12/04,REFR,12.3
01/12/04,REG,4.24
01/12/04,REGN,5.26
01/12/04,REIS,0.03
01/12/04,RELL,0.63
01/12/04,RELV,0.02
01/12/04,RENT,0.27
01/12/04,RES,0.11
01/12/04,REV,4.54
01/12/04,REX,3.68
01/12/04,REXI,0.49
01/12/04,RF,1.18
01/12/04,RFIL,0.08
01/12/04,RFMD,10.13
01/12/04,RGC,3.24
01/12/04,RGCO,0.16
01/12/04,RGEN,18.63
01/12/04,RGLD,13.17
01/12/04,RGR,1.74
01/12/04,RGS,0.75
01/12/04,RHI,5.04
01/12/04,RHP,3.76
01/12/04,RHT,6.8
01/12/04,RICK,0.08
01/12/04,RIG,4.74
01/12/04,RIGL,0.26
01/12/04,RITT,0.03
01/12/04,RIVR,0.25
01/12/04,RJF,2.31
01/12/04,RL,1.81
01/12/04,RLH,0.02
01/12/04,RLI,2.63
01/12/04,RMBS,4.11
01/12/04,RMCF,0.2
01/12/04,RMD,6.5
01/12/04,RMTI,0.06
01/12/04,RNR,2.77
01/12/04,RNST,0.32
01/12/04,RNVA,0.9
01/12/04,RNWK,3.47
01/12/04,ROCK,0.51
01/12/04,ROG,0.69
01/12/04,ROIA,0.4
01/12/04,ROK,1.24
01/12/04,ROL,1.89
01/12/04,ROP,3.91
01/12/04,ROST,2.14
01/12/04,ROYL,0.07
01/12/04,RPM,1.01
01/12/04,RPRX,1.19
01/12/04,RPT,1
01/12/04,RPTP,8.82
01/12/04,RRC,0.79
01/12/04,RRD,8.63
01/12/04,RRGB,4.74
01/12/04,RS,0.93
01/12/04,RSG,0.53
01/12/04,RSTI,1.51
01/12/04,RSYS,6.59
01/12/04,RT,4.86
01/12/04,RTEC,18.06
01/12/04,RTI,0.59
01/12/04,RTIX,5.17
01/12/04,RTN,0.74
01/12/04,RVLT,0.43
01/12/04,RVP,1.58
01/12/04,RVSB,0.31
01/12/04,RWT,1.78
01/12/04,RYN,3.59
01/12/04,S,1.2
01/12/04,SAFM,0.28
01/12/04,SAFT,0.68
01/12/04,SAH,5.54
01/12/04,SAIA,1
01/12/04,SAL,0.1
01/12/04,SALM,0.61
01/12/04,SAM,4.14
01/12/04,SANM,2.51
01/12/04,SAPE,1.96
01/12/04,SASR,1.29
01/12/04,SBAC,2.83
01/12/04,SBBX,0.26
01/12/04,SBCF,0.27
01/12/04,SBFG,0.07
01/12/04,SBGI,2.3
01/12/04,SBR,0.23
01/12/04,SBSI,0.24
01/12/04,SBUX,4.26
01/12/04,SCCO,0.62
01/12/04,SCG,1.76
01/12/04,SCHL,5.44
01/12/04,SCHN,13.3
01/12/04,SCHW,2.29
01/12/04,SCI,1.31
01/12/04,SCKT,2.43
01/12/04,SCL,0.29
01/12/04,SCLN,3.04
01/12/04,SCNB,1.72
01/12/04,SCON,5.92
01/12/04,SCS,1.48
01/12/04,SCSC,5.94
01/12/04,SCSS,4.56
01/12/04,SCVL,2.94
01/12/04,SCX,0.23
01/12/04,SEAC,7.07
01/12/04,SEB,0.07
01/12/04,SEE,5.15
01/12/04,SEIC,1.74
01/12/04,SENEA,0.02
01/12/04,SEV,0.13
01/12/04,SF,0.34
01/12/04,SFE,0.45
01/12/04,SFG,0.54
01/12/04,SFNC,0.23
01/12/04,SGC,0.01
01/12/04,SGEN,0.8
01/12/04,SGK,0.2
01/12/04,SGMA,3.48
01/12/04,SGMO,0.28
01/12/04,SGMS,5.35
01/12/04,SGRP,0.02
01/12/04,SGU,0.15
01/12/04,SGY,3.93
01/12/04,SHBI,1.59
01/12/04,SHEN,0.22
01/12/04,SHLD,10.65
01/12/04,SHLM,2.69
01/12/04,SHLO,0.19
01/12/04,SHOO,1.01
01/12/04,SHW,0.88
01/12/04,SIAL,7.82
01/12/04,SIEB,0.14
01/12/04,SIF,0.03
01/12/04,SIG,1.81
01/12/04,SIGA,0.28
01/12/04,SIGI,2.39
01/12/04,SIGM,13.15
01/12/04,SILC,0.1
01/12/04,SIMG,2.83
01/12/04,SINA,13.08
01/12/04,SIRI,4.27
01/12/04,SIVB,7.37
01/12/04,SJI,0.83
01/12/04,SJM,1.81
01/12/04,SJT,1.39
01/12/04,SJW,0.14
01/12/04,SKT,0.72
01/12/04,SKX,2.84
01/12/04,SKY,0.85
01/12/04,SKYW,2.23
01/12/04,SLAB,7.38
01/12/04,SLB,1.46
01/12/04,SLG,2.4
01/12/04,SLGN,0.71
01/12/04,SLI,0.03
01/12/04,SLM,2.53
01/12/04,SLXP,4.27
01/12/04,SM,5.13
01/12/04,SMBC,0.14
01/12/04,SMG,3.45
